as_of,value
2018-01-24,1128.5
2018-01-31,1138.9
2018-02-07,1130.0
2018-02-14,1117.8
2018-02-21,1094.5
2018-02-28,1091.8
2018-03-07,1093.5
2018-03-14,1081.1
2018-03-21,1065.7
2018-03-28,1064.5
2018-04-04,1049.8
2018-04-11,1060.0
2018-04-18,1065.3
2018-04-25,1056.8
2018-05-02,1052.6
2018-05-09,1058.6
2018-05-16,1068.0
2018-05-23,1090.6
2018-05-30,1107.1
2018-06-06,1097.2
2018-06-13,1109.4
2018-06-20,1102.3
2018-06-27,1087.3
2018-07-04,1067.3
2018-07-11,1077.0
2018-07-18,1063.3
2018-07-25,1069.2
2018-08-01,1066.2
2018-08-08,1072.5
2018-08-15,1055.2
2018-08-22,1068.6
2018-08-29,1067.0
2018-09-05,1067.6
2018-09-12,1068.6
2018-09-19,1073.9
2018-09-26,1083.5
2018-10-03,1100.2
2018-10-10,1101.9
2018-10-17,1081.2
2018-10-24,1086.1
2018-10-31,1085.6
2018-11-07,1082.1
2018-11-14,1082.5
2018-11-21,1086.3
2018-11-28,1089.4
2018-12-05,1073.6
2018-12-12,1089.0
2018-12-19,1073.0
2018-12-26,1055.3
2019-01-02,1047.6
2019-01-09,1073.2
2019-01-16,1064.7
2019-01-23,1067.8
2019-01-30,1079.6
2019-02-06,1056.9
2019-02-13,1061.6
2019-02-20,1061.6
2019-02-27,1071.8
2019-03-06,1068.6
2019-03-13,1062.8
2019-03-20,1083.3
2019-03-27,1080.9
2019-04-03,1087.4
2019-04-10,1073.4
2019-04-17,1081.2
2019-04-24,1065.0
2019-05-01,1064.0
2019-05-08,1081.1
2019-05-15,1090.9
2019-05-22,1082.7
2019-05-29,1084.5
2019-06-05,1100.0
2019-06-12,1098.8
2019-06-19,1112.6
2019-06-26,1130.0
2019-07-03,1163.9
2019-07-10,1143.9
2019-07-17,1140.5
2019-07-24,1151.4
2019-07-31,1152.6
2019-08-07,1139.9
2019-08-14,1134.7
2019-08-21,1130.2
2019-08-28,1120.5
2019-09-04,1123.9
2019-09-11,1115.8
2019-09-18,1093.5
2019-09-25,1097.3
2019-10-02,1092.7
2019-10-09,1091.8
2019-10-16,1079.3
2019-10-23,1087.9
2019-10-30,1113.1
2019-11-06,1119.9
2019-11-13,1131.0
2019-11-20,1121.0
2019-11-27,1138.2
2019-12-04,1135.5
2019-12-11,1139.5
2019-12-18,1128.8
2019-12-25,1131.1
2020-01-01,1126.4
2020-01-08,1125.9
2020-01-15,1121.3
2020-01-22,1115.1
2020-01-29,1119.4
2020-02-05,1119.1
2020-02-12,1113.0
2020-02-19,1123.4
2020-02-26,1128.7
2020-03-04,1123.6
2020-03-11,1128.9
2020-03-18,1146.8
2020-03-25,1111.7
2020-04-01,1105.7
2020-04-08,1098.9
2020-04-15,1058.8
2020-04-22,1068.5
2020-04-29,1092.9
2020-05-06,1068.9
2020-05-13,1061.6
2020-05-20,1057.5
2020-05-27,1050.9
2020-06-03,1037.1
2020-06-10,1028.0
2020-06-17,1011.0
2020-06-24,1028.1
2020-07-01,1017.4
2020-07-08,1006.7
